STUDENT_ID,TK_KATOIKIA,COURSE,GRADE,SKILL,EFFECTIVE_A
STU_130,15237,COURSE_SEM1_MEDIUM,5.0,-0.06,-0.14
STU_130,15237,COURSE_SEM2_MEDIUM,8.5,-0.06,-0.08
STU_130,15237,COURSE_SEM2_HARD,5.0,-0.06,-0.0
STU_130,15237,COURSE_SEM2_EASY,10.0,-0.06,0.27
STU_130,15237,COURSE_SEM4_HARD,3.0,-0.06,-0.52
STU_130,15237,COURSE_SEM4_EASY,10.0,-0.06,0.09
STU_131,10442,COURSE_SEM1_MEDIUM,10.0,0.08,-0.0
STU_131,10442,COURSE_SEM2_MEDIUM,9.5,0.08,0.06
STU_131,10442,COURSE_SEM2_HARD,10.0,0.08,0.14
STU_131,10442,COURSE_SEM2_EASY,8.0,0.08,0.41
STU_131,10442,COURSE_SEM4_HARD,10.0,0.08,0.16
STU_131,10442,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_132,13231,COURSE_SEM1_MEDIUM,5.0,0.07,-0.01
STU_132,13231,COURSE_SEM2_MEDIUM,8.5,0.07,0.05
STU_132,13231,COURSE_SEM2_HARD,1.5,0.07,0.13
STU_132,13231,COURSE_SEM2_EASY,8.5,0.07,0.4
STU_132,13231,COURSE_SEM4_HARD,9.0,0.07,0.15
STU_132,13231,COURSE_SEM4_EASY,10.0,0.07,0.22
STU_133,13231,COURSE_SEM1_MEDIUM,7.5,-0.06,-0.14
STU_133,13231,COURSE_SEM2_MEDIUM,3.0,-0.06,-0.08
STU_133,13231,COURSE_SEM2_HARD,0.0,-0.06,-0.28
STU_133,13231,COURSE_SEM2_EASY,5.0,-0.06,0.27
STU_133,13231,COURSE_SEM4_HARD,2.0,-0.06,-0.52
STU_133,13231,COURSE_SEM4_EASY,9.0,-0.06,0.09
STU_134,10564,COURSE_SEM1_MEDIUM,1.5,-0.0,-0.08
STU_134,10564,COURSE_SEM2_MEDIUM,5.0,-0.0,-0.02
STU_134,10564,COURSE_SEM2_HARD,5.5,-0.0,-0.22
STU_134,10564,COURSE_SEM2_EASY,10.0,-0.0,0.33
STU_134,10564,COURSE_SEM4_HARD,1.0,-0.0,-0.46
STU_134,10564,COURSE_SEM4_EASY,9.5,-0.0,0.15
STU_135,10440,COURSE_SEM1_MEDIUM,0.0,0.02,-0.06
STU_135,10440,COURSE_SEM2_MEDIUM,6.5,0.02,-0.0
STU_135,10440,COURSE_SEM2_HARD,1.5,0.02,-0.2
STU_135,10440,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_135,10440,COURSE_SEM4_HARD,10.0,0.02,0.1
STU_135,10440,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_136,10443,COURSE_SEM1_MEDIUM,5.5,0.02,-0.06
STU_136,10443,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_136,10443,COURSE_SEM2_HARD,5.0,0.02,-0.2
STU_136,10443,COURSE_SEM2_EASY,9.5,0.02,0.35
STU_136,10443,COURSE_SEM4_HARD,0.0,0.02,-0.44
STU_136,10443,COURSE_SEM4_EASY,9.5,0.02,0.17
STU_137,17655,COURSE_SEM1_MEDIUM,5.0,-0.01,-0.09
STU_137,17655,COURSE_SEM2_MEDIUM,9.0,-0.01,-0.03
STU_137,17655,COURSE_SEM2_HARD,3.0,-0.01,0.05
STU_137,17655,COURSE_SEM2_EASY,5.0,-0.01,0.32
STU_137,17655,COURSE_SEM4_HARD,1.0,-0.01,-0.47
STU_137,17655,COURSE_SEM4_EASY,0.5,-0.01,0.14
STU_138,15127,COURSE_SEM1_MEDIUM,1.0,0.02,-0.06
STU_138,15127,COURSE_SEM2_MEDIUM,9.0,0.02,-0.0
STU_138,15127,COURSE_SEM2_HARD,7.5,0.02,-0.2
STU_138,15127,COURSE_SEM2_EASY,6.0,0.02,0.35
STU_138,15127,COURSE_SEM4_HARD,1.5,0.02,-0.44
STU_138,15127,COURSE_SEM4_EASY,4.5,0.02,0.17
STU_139,15236,COURSE_SEM1_MEDIUM,1.0,-0.02,-0.1
STU_139,15236,COURSE_SEM2_MEDIUM,7.0,-0.02,-0.04
STU_139,15236,COURSE_SEM2_HARD,8.5,-0.02,0.04
STU_139,15236,COURSE_SEM2_EASY,10.0,-0.02,0.31
STU_139,15236,COURSE_SEM4_HARD,4.0,-0.02,-0.48
STU_139,15236,COURSE_SEM4_EASY,8.0,-0.02,0.13
STU_140,10558,COURSE_SEM1_MEDIUM,1.5,0.06,-0.02
STU_140,10558,COURSE_SEM2_MEDIUM,3.5,0.06,0.04
STU_140,10558,COURSE_SEM2_HARD,9.0,0.06,-0.16
STU_140,10558,COURSE_SEM2_EASY,9.0,0.06,0.39
STU_140,10558,COURSE_SEM4_HARD,7.0,0.06,0.14
STU_140,10558,COURSE_SEM4_EASY,6.5,0.06,0.21
STU_141,13673,COURSE_SEM1_MEDIUM,3.5,-0.09,-0.17
STU_141,13673,COURSE_SEM2_MEDIUM,9.0,-0.09,-0.11
STU_141,13673,COURSE_SEM2_HARD,9.5,-0.09,-0.31
STU_141,13673,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_141,13673,COURSE_SEM4_HARD,2.0,-0.09,-0.55
STU_141,13673,COURSE_SEM4_EASY,6.5,-0.09,0.06
STU_142,11361,COURSE_SEM1_MEDIUM,1.0,0.1,0.02
STU_142,11361,COURSE_SEM2_MEDIUM,8.0,0.1,0.08
STU_142,11361,COURSE_SEM2_HARD,10.0,0.1,0.16
STU_142,11361,COURSE_SEM2_EASY,10.0,0.1,0.43
STU_142,11361,COURSE_SEM4_HARD,5.0,0.1,0.18
STU_142,11361,COURSE_SEM4_EASY,9.0,0.1,0.25
STU_143,18451,COURSE_SEM1_MEDIUM,10.0,0.02,-0.06
STU_143,18451,COURSE_SEM2_MEDIUM,5.5,0.02,-0.0
STU_143,18451,COURSE_SEM2_HARD,6.0,0.02,0.08
STU_143,18451,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_143,18451,COURSE_SEM4_HARD,1.0,0.02,-0.44
STU_143,18451,COURSE_SEM4_EASY,9.0,0.02,0.17
STU_144,12242,COURSE_SEM1_MEDIUM,0.0,0.01,-0.07
STU_144,12242,COURSE_SEM2_MEDIUM,5.5,0.01,-0.01
STU_144,12242,COURSE_SEM2_HARD,6.5,0.01,-0.21
STU_144,12242,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_144,12242,COURSE_SEM4_HARD,0.0,0.01,-0.45
STU_144,12242,COURSE_SEM4_EASY,8.5,0.01,0.16
STU_145,10672,COURSE_SEM1_MEDIUM,1.0,0.01,-0.07
STU_145,10672,COURSE_SEM2_MEDIUM,5.0,0.01,-0.01
STU_145,10672,COURSE_SEM2_HARD,5.5,0.01,-0.21
STU_145,10672,COURSE_SEM2_EASY,7.0,0.01,0.34
STU_145,10672,COURSE_SEM4_HARD,3.0,0.01,-0.45
STU_145,10672,COURSE_SEM4_EASY,3.5,0.01,0.16
STU_146,19100,COURSE_SEM1_MEDIUM,0.0,-0.08,-0.16
STU_146,19100,COURSE_SEM2_MEDIUM,5.0,-0.08,-0.1
STU_146,19100,COURSE_SEM2_HARD,3.0,-0.08,-0.3
STU_146,19100,COURSE_SEM2_EASY,5.5,-0.08,0.25
STU_146,19100,COURSE_SEM4_HARD,0.0,-0.08,-0.54
STU_146,19100,COURSE_SEM4_EASY,3.0,-0.08,0.07
STU_147,11852,COURSE_SEM1_MEDIUM,1.5,0.0,-0.08
STU_147,11852,COURSE_SEM2_MEDIUM,3.0,0.0,-0.02
STU_147,11852,COURSE_SEM2_HARD,1.0,0.0,-0.22
STU_147,11852,COURSE_SEM2_EASY,10.0,0.0,0.33
STU_147,11852,COURSE_SEM4_HARD,9.0,0.0,-0.46
STU_147,11852,COURSE_SEM4_EASY,10.0,0.0,0.15
STU_148,11254,COURSE_SEM1_MEDIUM,1.0,0.0,-0.08
STU_148,11254,COURSE_SEM2_MEDIUM,5.5,0.0,-0.02
STU_148,11254,COURSE_SEM2_HARD,0.0,0.0,0.06
STU_148,11254,COURSE_SEM2_EASY,10.0,0.0,0.33
STU_148,11254,COURSE_SEM4_HARD,0.0,0.0,-0.46
STU_148,11254,COURSE_SEM4_EASY,6.5,0.0,0.15
STU_149,18450,COURSE_SEM1_MEDIUM,6.0,-0.01,-0.09
STU_149,18450,COURSE_SEM2_MEDIUM,7.5,-0.01,-0.03
STU_149,18450,COURSE_SEM2_HARD,8.0,-0.01,-0.23
STU_149,18450,COURSE_SEM2_EASY,9.5,-0.01,0.32
STU_149,18450,COURSE_SEM4_HARD,0.5,-0.01,-0.47
STU_149,18450,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_150,10443,COURSE_SEM1_MEDIUM,10.0,0.07,-0.01
STU_150,10443,COURSE_SEM2_MEDIUM,5.5,0.07,0.05
STU_150,10443,COURSE_SEM2_HARD,6.0,0.07,0.13
STU_150,10443,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_150,10443,COURSE_SEM4_HARD,4.0,0.07,-0.39
STU_150,10443,COURSE_SEM4_EASY,9.5,0.07,0.22
STU_151,14123,COURSE_SEM1_MEDIUM,8.0,-0.01,-0.09
STU_151,14123,COURSE_SEM2_MEDIUM,7.5,-0.01,-0.03
STU_151,14123,COURSE_SEM2_HARD,7.0,-0.01,0.05
STU_151,14123,COURSE_SEM2_EASY,5.0,-0.01,0.32
STU_151,14123,COURSE_SEM4_HARD,2.0,-0.01,-0.47
STU_151,14123,COURSE_SEM4_EASY,5.0,-0.01,0.14
STU_152,19100,COURSE_SEM1_MEDIUM,0.0,-0.01,-0.09
STU_152,19100,COURSE_SEM2_MEDIUM,3.5,-0.01,-0.03
STU_152,19100,COURSE_SEM2_HARD,0.0,-0.01,-0.23
STU_152,19100,COURSE_SEM2_EASY,6.5,-0.01,0.32
STU_152,19100,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_152,19100,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_153,10437,COURSE_SEM1_MEDIUM,5.0,-0.01,-0.09
STU_153,10437,COURSE_SEM2_MEDIUM,1.0,-0.01,-0.03
STU_153,10437,COURSE_SEM2_HARD,5.0,-0.01,-0.23
STU_153,10437,COURSE_SEM2_EASY,8.0,-0.01,0.32
STU_153,10437,COURSE_SEM4_HARD,2.0,-0.01,-0.47
STU_153,10437,COURSE_SEM4_EASY,0.5,-0.01,0.14
STU_154,19500,COURSE_SEM1_MEDIUM,1.0,-0.01,-0.09
STU_154,19500,COURSE_SEM2_MEDIUM,7.5,-0.01,-0.03
STU_154,19500,COURSE_SEM2_HARD,3.0,-0.01,-0.23
STU_154,19500,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_154,19500,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_154,19500,COURSE_SEM4_EASY,9.0,-0.01,0.14
STU_155,10438,COURSE_SEM1_MEDIUM,10.0,0.0,-0.08
STU_155,10438,COURSE_SEM2_MEDIUM,5.0,0.0,-0.02
STU_155,10438,COURSE_SEM2_HARD,8.5,0.0,-0.22
STU_155,10438,COURSE_SEM2_EASY,7.0,0.0,0.33
STU_155,10438,COURSE_SEM4_HARD,1.0,0.0,-0.46
STU_155,10438,COURSE_SEM4_EASY,10.0,0.0,0.15
STU_156,15780,COURSE_SEM1_MEDIUM,4.0,0.02,-0.06
STU_156,15780,COURSE_SEM2_MEDIUM,0.0,0.02,-0.0
STU_156,15780,COURSE_SEM2_HARD,7.5,0.02,-0.2
STU_156,15780,COURSE_SEM2_EASY,9.0,0.02,0.35
STU_156,15780,COURSE_SEM4_HARD,0.0,0.02,-0.44
STU_156,15780,COURSE_SEM4_EASY,5.0,0.02,0.17
STU_157,10677,COURSE_SEM1_MEDIUM,6.0,0.09,0.01
STU_157,10677,COURSE_SEM2_MEDIUM,9.0,0.09,0.07
STU_157,10677,COURSE_SEM2_HARD,8.0,0.09,0.15
STU_157,10677,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_157,10677,COURSE_SEM4_HARD,5.5,0.09,0.17
STU_157,10677,COURSE_SEM4_EASY,8.5,0.09,0.24
STU_158,11364,COURSE_SEM1_MEDIUM,8.5,0.08,0.0
STU_158,11364,COURSE_SEM2_MEDIUM,10.0,0.08,0.06
STU_158,11364,COURSE_SEM2_HARD,10.0,0.08,0.14
STU_158,11364,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_158,11364,COURSE_SEM4_HARD,9.0,0.08,0.16
STU_158,11364,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_159,17655,COURSE_SEM1_MEDIUM,6.5,0.07,-0.01
STU_159,17655,COURSE_SEM2_MEDIUM,10.0,0.07,0.05
STU_159,17655,COURSE_SEM2_HARD,8.5,0.07,-0.15
STU_159,17655,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_159,17655,COURSE_SEM4_HARD,8.0,0.07,0.15
STU_159,17655,COURSE_SEM4_EASY,9.5,0.07,0.22
STU_160,18533,COURSE_SEM1_MEDIUM,10.0,0.09,0.01
STU_160,18533,COURSE_SEM2_MEDIUM,5.0,0.09,0.07
STU_160,18533,COURSE_SEM2_HARD,7.0,0.09,0.15
STU_160,18533,COURSE_SEM2_EASY,8.0,0.09,0.42
STU_160,18533,COURSE_SEM4_HARD,9.0,0.09,0.17
STU_160,18533,COURSE_SEM4_EASY,5.5,0.09,0.24
STU_161,11633,COURSE_SEM1_MEDIUM,10.0,0.06,-0.02
STU_161,11633,COURSE_SEM2_MEDIUM,8.5,0.06,0.04
STU_161,11633,COURSE_SEM2_HARD,1.0,0.06,-0.16
STU_161,11633,COURSE_SEM2_EASY,10.0,0.06,0.39
STU_161,11633,COURSE_SEM4_HARD,0.0,0.06,-0.4
STU_161,11633,COURSE_SEM4_EASY,0.5,0.06,0.21
STU_162,10560,COURSE_SEM1_MEDIUM,0.0,-0.1,-0.18
STU_162,10560,COURSE_SEM2_MEDIUM,10.0,-0.1,-0.12
STU_162,10560,COURSE_SEM2_HARD,3.0,-0.1,-0.32
STU_162,10560,COURSE_SEM2_EASY,10.0,-0.1,0.23
STU_162,10560,COURSE_SEM4_HARD,5.0,-0.1,-0.56
STU_162,10560,COURSE_SEM4_EASY,10.0,-0.1,0.05
STU_163,18541,COURSE_SEM1_MEDIUM,0.0,-0.01,-0.09
STU_163,18541,COURSE_SEM2_MEDIUM,5.0,-0.01,-0.03
STU_163,18541,COURSE_SEM2_HARD,5.5,-0.01,-0.23
STU_163,18541,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_163,18541,COURSE_SEM4_HARD,10.0,-0.01,0.07
STU_163,18541,COURSE_SEM4_EASY,5.5,-0.01,0.14
STU_164,15233,COURSE_SEM1_MEDIUM,5.0,0.02,-0.06
STU_164,15233,COURSE_SEM2_MEDIUM,6.5,0.02,-0.0
STU_164,15233,COURSE_SEM2_HARD,8.0,0.02,0.08
STU_164,15233,COURSE_SEM2_EASY,9.5,0.02,0.35
STU_164,15233,COURSE_SEM4_HARD,7.0,0.02,-0.44
STU_164,15233,COURSE_SEM4_EASY,5.0,0.02,0.17
STU_165,18122,COURSE_SEM1_MEDIUM,2.0,-0.08,-0.16
STU_165,18122,COURSE_SEM2_MEDIUM,1.0,-0.08,-0.1
STU_165,18122,COURSE_SEM2_HARD,1.0,-0.08,-0.3
STU_165,18122,COURSE_SEM2_EASY,10.0,-0.08,0.25
STU_165,18122,COURSE_SEM4_HARD,3.0,-0.08,-0.54
STU_165,18122,COURSE_SEM4_EASY,10.0,-0.08,0.07
STU_166,11254,COURSE_SEM1_MEDIUM,5.0,-0.08,-0.16
STU_166,11254,COURSE_SEM2_MEDIUM,1.0,-0.08,-0.1
STU_166,11254,COURSE_SEM2_HARD,0.0,-0.08,-0.3
STU_166,11254,COURSE_SEM2_EASY,9.5,-0.08,0.25
STU_166,11254,COURSE_SEM4_HARD,7.0,-0.08,-0.54
STU_166,11254,COURSE_SEM4_EASY,8.0,-0.08,0.07
STU_167,18122,COURSE_SEM1_MEDIUM,0.5,-0.07,-0.15
STU_167,18122,COURSE_SEM2_MEDIUM,4.5,-0.07,-0.09
STU_167,18122,COURSE_SEM2_HARD,5.0,-0.07,-0.29
STU_167,18122,COURSE_SEM2_EASY,4.5,-0.07,0.26
STU_167,18122,COURSE_SEM4_HARD,2.5,-0.07,-0.53
STU_167,18122,COURSE_SEM4_EASY,8.0,-0.07,0.08
STU_168,18534,COURSE_SEM1_MEDIUM,5.0,0.02,-0.06
STU_168,18534,COURSE_SEM2_MEDIUM,5.0,0.02,-0.0
STU_168,18534,COURSE_SEM2_HARD,1.5,0.02,0.08
STU_168,18534,COURSE_SEM2_EASY,8.0,0.02,0.35
STU_168,18534,COURSE_SEM4_HARD,2.0,0.02,-0.44
STU_168,18534,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_169,11631,COURSE_SEM1_MEDIUM,6.5,-0.07,-0.15
STU_169,11631,COURSE_SEM2_MEDIUM,8.0,-0.07,-0.09
STU_169,11631,COURSE_SEM2_HARD,1.0,-0.07,-0.29
STU_169,11631,COURSE_SEM2_EASY,8.0,-0.07,0.26
STU_169,11631,COURSE_SEM4_HARD,1.0,-0.07,-0.53
STU_169,11631,COURSE_SEM4_EASY,10.0,-0.07,0.08
STU_170,19004,COURSE_SEM1_MEDIUM,1.0,-0.0,-0.08
STU_170,19004,COURSE_SEM2_MEDIUM,10.0,-0.0,-0.02
STU_170,19004,COURSE_SEM2_HARD,6.0,-0.0,-0.22
STU_170,19004,COURSE_SEM2_EASY,10.0,-0.0,0.33
STU_170,19004,COURSE_SEM4_HARD,2.0,-0.0,-0.46
STU_170,19004,COURSE_SEM4_EASY,10.0,-0.0,0.15
STU_171,13461,COURSE_SEM1_MEDIUM,5.0,-0.09,-0.17
STU_171,13461,COURSE_SEM2_MEDIUM,7.5,-0.09,-0.11
STU_171,13461,COURSE_SEM2_HARD,9.5,-0.09,-0.03
STU_171,13461,COURSE_SEM2_EASY,0.5,-0.09,0.24
STU_171,13461,COURSE_SEM4_HARD,1.5,-0.09,-0.55
STU_171,13461,COURSE_SEM4_EASY,10.0,-0.09,0.06
STU_172,18537,COURSE_SEM1_MEDIUM,8.0,-0.02,-0.1
STU_172,18537,COURSE_SEM2_MEDIUM,0.5,-0.02,-0.04
STU_172,18537,COURSE_SEM2_HARD,9.5,-0.02,-0.24
STU_172,18537,COURSE_SEM2_EASY,5.0,-0.02,0.31
STU_172,18537,COURSE_SEM4_HARD,5.0,-0.02,-0.48
STU_172,18537,COURSE_SEM4_EASY,5.0,-0.02,0.13
STU_173,18121,COURSE_SEM1_MEDIUM,1.5,-0.02,-0.1
STU_173,18121,COURSE_SEM2_MEDIUM,10.0,-0.02,-0.04
STU_173,18121,COURSE_SEM2_HARD,4.0,-0.02,0.04
STU_173,18121,COURSE_SEM2_EASY,9.0,-0.02,0.31
STU_173,18121,COURSE_SEM4_HARD,1.0,-0.02,-0.48
STU_173,18121,COURSE_SEM4_EASY,10.0,-0.02,0.13
STU_174,10177,COURSE_SEM1_MEDIUM,10.0,0.1,0.02
STU_174,10177,COURSE_SEM2_MEDIUM,5.0,0.1,0.08
STU_174,10177,COURSE_SEM2_HARD,10.0,0.1,0.16
STU_174,10177,COURSE_SEM2_EASY,7.5,0.1,0.43
STU_174,10177,COURSE_SEM4_HARD,2.0,0.1,0.18
STU_174,10177,COURSE_SEM4_EASY,10.0,0.1,0.25
STU_175,11636,COURSE_SEM1_MEDIUM,7.0,-0.01,-0.09
STU_175,11636,COURSE_SEM2_MEDIUM,1.0,-0.01,-0.03
STU_175,11636,COURSE_SEM2_HARD,5.5,-0.01,-0.23
STU_175,11636,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_175,11636,COURSE_SEM4_HARD,2.0,-0.01,-0.47
STU_175,11636,COURSE_SEM4_EASY,3.0,-0.01,0.14
STU_176,10673,COURSE_SEM1_MEDIUM,2.5,-0.01,-0.09
STU_176,10673,COURSE_SEM2_MEDIUM,10.0,-0.01,-0.03
STU_176,10673,COURSE_SEM2_HARD,0.0,-0.01,-0.23
STU_176,10673,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_176,10673,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_176,10673,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_177,12133,COURSE_SEM1_MEDIUM,9.5,0.02,-0.06
STU_177,12133,COURSE_SEM2_MEDIUM,7.0,0.02,-0.0
STU_177,12133,COURSE_SEM2_HARD,8.0,0.02,0.08
STU_177,12133,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_177,12133,COURSE_SEM4_HARD,1.0,0.02,-0.44
STU_177,12133,COURSE_SEM4_EASY,6.5,0.02,0.17
STU_178,19012,COURSE_SEM1_MEDIUM,4.5,0.02,-0.06
STU_178,19012,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_178,19012,COURSE_SEM2_HARD,0.0,0.02,-0.2
STU_178,19012,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_178,19012,COURSE_SEM4_HARD,7.0,0.02,0.1
STU_178,19012,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_179,17674,COURSE_SEM1_MEDIUM,10.0,0.07,-0.01
STU_179,17674,COURSE_SEM2_MEDIUM,6.5,0.07,0.05
STU_179,17674,COURSE_SEM2_HARD,8.0,0.07,0.13
STU_179,17674,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_179,17674,COURSE_SEM4_HARD,0.0,0.07,-0.39
STU_179,17674,COURSE_SEM4_EASY,10.0,0.07,0.22
STU_180,12462,COURSE_SEM1_MEDIUM,5.5,-0.0,-0.08
STU_180,12462,COURSE_SEM2_MEDIUM,3.5,-0.0,-0.02
STU_180,12462,COURSE_SEM2_HARD,8.5,-0.0,-0.22
STU_180,12462,COURSE_SEM2_EASY,10.0,-0.0,0.33
STU_180,12462,COURSE_SEM4_HARD,1.5,-0.0,-0.46
STU_180,12462,COURSE_SEM4_EASY,6.5,-0.0,0.15
STU_181,15561,COURSE_SEM1_MEDIUM,5.0,0.01,-0.07
STU_181,15561,COURSE_SEM2_MEDIUM,1.0,0.01,-0.01
STU_181,15561,COURSE_SEM2_HARD,8.5,0.01,0.07
STU_181,15561,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_181,15561,COURSE_SEM4_HARD,5.5,0.01,-0.45
STU_181,15561,COURSE_SEM4_EASY,10.0,0.01,0.16
STU_182,12134,COURSE_SEM1_MEDIUM,0.0,0.08,0.0
STU_182,12134,COURSE_SEM2_MEDIUM,2.5,0.08,0.06
STU_182,12134,COURSE_SEM2_HARD,10.0,0.08,0.14
STU_182,12134,COURSE_SEM2_EASY,7.0,0.08,0.41
STU_182,12134,COURSE_SEM4_HARD,0.0,0.08,-0.38
STU_182,12134,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_183,12462,COURSE_SEM1_MEDIUM,10.0,-0.06,-0.14
STU_183,12462,COURSE_SEM2_MEDIUM,5.0,-0.06,-0.08
STU_183,12462,COURSE_SEM2_HARD,0.0,-0.06,-0.28
STU_183,12462,COURSE_SEM2_EASY,10.0,-0.06,0.27
STU_183,12462,COURSE_SEM4_HARD,1.0,-0.06,-0.52
STU_183,12462,COURSE_SEM4_EASY,7.0,-0.06,0.09
STU_184,16671,COURSE_SEM1_MEDIUM,1.0,0.07,-0.01
STU_184,16671,COURSE_SEM2_MEDIUM,2.0,0.07,0.05
STU_184,16671,COURSE_SEM2_HARD,0.0,0.07,-0.15
STU_184,16671,COURSE_SEM2_EASY,10.0,0.07,0.4
STU_184,16671,COURSE_SEM4_HARD,5.0,0.07,0.15
STU_184,16671,COURSE_SEM4_EASY,5.5,0.07,0.22
STU_185,16231,COURSE_SEM1_MEDIUM,1.5,0.08,-0.0
STU_185,16231,COURSE_SEM2_MEDIUM,10.0,0.08,0.06
STU_185,16231,COURSE_SEM2_HARD,10.0,0.08,-0.14
STU_185,16231,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_185,16231,COURSE_SEM4_HARD,1.0,0.08,-0.38
STU_185,16231,COURSE_SEM4_EASY,7.5,0.08,0.23
STU_186,14341,COURSE_SEM1_MEDIUM,1.0,0.06,-0.02
STU_186,14341,COURSE_SEM2_MEDIUM,5.5,0.06,0.04
STU_186,14341,COURSE_SEM2_HARD,10.0,0.06,0.12
STU_186,14341,COURSE_SEM2_EASY,10.0,0.06,0.39
STU_186,14341,COURSE_SEM4_HARD,9.0,0.06,0.14
STU_186,14341,COURSE_SEM4_EASY,10.0,0.06,0.21
STU_187,18454,COURSE_SEM1_MEDIUM,9.5,-0.01,-0.09
STU_187,18454,COURSE_SEM2_MEDIUM,8.0,-0.01,-0.03
STU_187,18454,COURSE_SEM2_HARD,3.0,-0.01,-0.23
STU_187,18454,COURSE_SEM2_EASY,9.5,-0.01,0.32
STU_187,18454,COURSE_SEM4_HARD,7.5,-0.01,-0.47
STU_187,18454,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_188,16346,COURSE_SEM1_MEDIUM,3.0,0.01,-0.07
STU_188,16346,COURSE_SEM2_MEDIUM,7.5,0.01,-0.01
STU_188,16346,COURSE_SEM2_HARD,1.5,0.01,-0.21
STU_188,16346,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_188,16346,COURSE_SEM4_HARD,1.0,0.01,-0.45
STU_188,16346,COURSE_SEM4_EASY,3.0,0.01,0.16
STU_189,18648,COURSE_SEM1_MEDIUM,6.0,-0.01,-0.09
STU_189,18648,COURSE_SEM2_MEDIUM,9.0,-0.01,-0.03
STU_189,18648,COURSE_SEM2_HARD,2.0,-0.01,-0.23
STU_189,18648,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_189,18648,COURSE_SEM4_HARD,7.0,-0.01,0.07
STU_189,18648,COURSE_SEM4_EASY,6.0,-0.01,0.14
STU_190,10431,COURSE_SEM1_MEDIUM,7.5,0.08,-0.0
STU_190,10431,COURSE_SEM2_MEDIUM,0.0,0.08,0.06
STU_190,10431,COURSE_SEM2_HARD,10.0,0.08,-0.14
STU_190,10431,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_190,10431,COURSE_SEM4_HARD,2.0,0.08,-0.38
STU_190,10431,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_191,11145,COURSE_SEM1_MEDIUM,3.5,-0.0,-0.08
STU_191,11145,COURSE_SEM2_MEDIUM,7.0,-0.0,-0.02
STU_191,11145,COURSE_SEM2_HARD,2.0,-0.0,-0.22
STU_191,11145,COURSE_SEM2_EASY,3.5,-0.0,0.33
STU_191,11145,COURSE_SEM4_HARD,0.0,-0.0,-0.46
STU_191,11145,COURSE_SEM4_EASY,0.5,-0.0,0.15
STU_192,10433,COURSE_SEM1_MEDIUM,5.0,0.06,-0.02
STU_192,10433,COURSE_SEM2_MEDIUM,10.0,0.06,0.04
STU_192,10433,COURSE_SEM2_HARD,3.5,0.06,-0.16
STU_192,10433,COURSE_SEM2_EASY,9.0,0.06,0.39
STU_192,10433,COURSE_SEM4_HARD,2.0,0.06,-0.4
STU_192,10433,COURSE_SEM4_EASY,8.5,0.06,0.21
STU_193,10444,COURSE_SEM1_MEDIUM,5.0,-0.09,-0.17
STU_193,10444,COURSE_SEM2_MEDIUM,3.0,-0.09,-0.11
STU_193,10444,COURSE_SEM2_HARD,1.0,-0.09,-0.31
STU_193,10444,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_193,10444,COURSE_SEM4_HARD,2.0,-0.09,-0.55
STU_193,10444,COURSE_SEM4_EASY,5.0,-0.09,0.06
STU_194,14121,COURSE_SEM1_MEDIUM,10.0,0.07,-0.01
STU_194,14121,COURSE_SEM2_MEDIUM,10.0,0.07,0.05
STU_194,14121,COURSE_SEM2_HARD,10.0,0.07,0.13
